PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,max_salary,min_salary
0.27375424,-0.13195772,0.027551753,0.090233,-0.05298544,-0.015706396,0.018057138,0.12413249,-0.06797601,0.010919275,-0.26314175,-0.17238699,-0.06335896,0.054075535,0.0032638982,0.027676502,-0.14310773,-0.10296554,-0.06781404,0.15751751,0.10389718,0.09787559,-0.00072948576,0.031435978,-0.09797541,-0.09899437,0.03468878,-0.030570276,0.0038650816,0.03719664,0.063091055,-0.1070908,-0.050497204,-0.121934175,-0.051876366,0.13349913,0.0957897,-0.091795854,-0.106024064,0.0647842,0.008839223,-0.021420391,0.040980056,0.015250453,0.044846423,0.064280465,-0.072403125,-0.012304053,0.031172719,0.041704703,0.05724677,0.065794826,-0.06827329,0.005836,-0.006341458,0.010088248,-0.03073667,-0.05498624,0.0044428767,-0.030485773,-0.008161285,-0.06316473,0.026535725,-0.019422438,-0.012444428,0.05721332,0.09308166,-0.008756238,-0.09393437,0.045303013,0.0339678,0.017829113,-0.0063711107,0.005479093,-0.031681042,-0.10032079,0.07622098,-0.00028006607,-0.027166719,0.039707396,0.009785959,-0.01261938,0.012310313,-0.037564095,0.0037726252,-0.06712481,-0.040381107,-0.030144162,-0.0044543915,-0.012826885,-0.044458516,0.053087622,0.0629825,0.018337004,-0.02810292,0.01687055,-0.014372357,-0.055686872,0.018602548,-0.010869967,0.014222421,-0.022782207,-0.017999021,0.018840127,0.06380178,-0.008514903,-0.034932412,-0.0067582144,0.029037895,0.013683214,-0.0009939203,-0.010231305,0.0012824269,0.021152798,-0.020991692,-0.020779494,0.021864908,0.027973771,0.008664226,0.003094623,0.029797742,0.009443415,0.015983053,0.04109679,-0.0039125,0.015264373,0.050078653,-0.013124568,-0.0047845584,0.014115281,-0.00049399893,0.011850555,0.0010725299,0.021783276,-0.044499144,-0.038081236,-0.00737585,0.007350232,0.055272702,0.016868912,0.06604521,-0.0006356994,0.014180353,-0.057924274,-0.01787791,0.004663472,-0.032283854,0.010173598,0.010304783,0.019297991,0.0039064684,-0.0061290357,-0.0101731345,-0.00078311324,-0.020820664,-0.01867562,0.021096343,0.0018109232,-0.0045995773,0.030908449,0.05133327,0.025586285,-0.0035575747,0.012183978,-0.0028231826,0.009191844,-0.00013319969,0.03088261,-0.033515427,-0.016650131,-0.010789814,0.0016539176,0.004267495,0.0177542,0.003559386,0.0017073298,-0.005267685,-0.015605958,0.018447882,-0.015473435,-0.0017673546,0.030430643,0.012523412,90000.0,85000.0
0.20640935,-0.06667276,-0.057471227,0.07834149,0.16910684,-0.036773525,0.04198424,0.12692067,-0.11137605,-0.038976677,0.024350129,0.085275486,-0.0010161776,0.06764581,-0.011964989,0.0835859,-0.13230292,0.0442993,-0.08544949,0.11207964,0.13480854,0.12959686,-0.020010898,0.043519102,-0.070660666,0.043336272,-0.1824413,0.063718185,-0.061821442,-0.010932178,0.012045614,0.0004149447,0.12480013,0.0769427,-0.18111782,0.028937543,0.039734446,0.007676032,0.14678581,-0.08271155,0.054500002,0.0891794,-0.02364225,0.11581152,0.057442248,-0.032974325,-0.025007274,0.0514582,-0.041202985,-0.03408282,-0.011739876,-0.008117335,-0.07724236,0.026243543,-0.011634485,-0.07439999,-0.024286058,-0.14682253,0.035247665,0.02736305,0.10316203,-0.008655149,0.14657106,0.12231812,-0.0029301052,-0.040950064,0.10727121,0.061515488,0.097757585,-0.048873875,0.01911012,-0.014963043,0.02027358,-0.025839267,-0.009426109,0.07482249,0.0044529596,0.07914027,0.08078077,-1.6054108e-05,0.06516705,0.1302851,-0.038024183,-0.037946664,0.029682903,0.021158995,-0.029583996,-0.03536526,0.09877258,-0.031414572,-0.03627728,0.0074243103,-0.00971775,-0.023540344,0.009468507,0.013707576,-0.016048795,0.0049020643,0.020064835,0.027356599,0.012206653,-0.02647791,-0.047563385,0.029090792,-0.09337497,-0.047230877,0.0295305,0.10743906,-0.00550395,0.049350277,0.015816402,0.004575525,-0.01739936,-0.07432592,0.030293796,0.10678266,0.04111631,-0.029201921,0.012233564,0.02213753,0.04200958,0.041348767,-0.01905151,-0.024778308,0.0040542167,0.032542106,0.01997813,-0.020595497,0.032858953,-0.008590307,0.0085356245,0.011404745,-0.014402844,0.004640418,-0.030693017,-0.019817011,0.013568894,-0.018905323,0.0025236965,0.076542914,-0.024199745,-0.051163178,-0.035154648,0.038950168,0.0037379602,0.002799017,0.027328625,-0.003454398,0.011514051,0.005677718,-0.028569343,-0.022873355,-0.016320331,-0.007081291,0.042777345,-0.041166894,0.03281901,-0.010512331,-0.024020897,-0.036847565,0.0144260125,0.010683503,-0.04707378,-0.003550794,0.026657997,-0.04881872,-0.01821635,-0.01985107,-0.0038278918,-0.023638561,-0.009587403,-0.009876808,-0.008922894,0.010310494,-0.002513778,0.042442236,-0.06614765,-0.046207488,0.029910455,-0.03855805,0.008082259,-0.015357265,0.022211906,80000.0,70000.0
-0.1985045,-0.020784067,-0.18838523,0.06936332,-0.11883335,0.032631982,0.04284816,0.052563056,0.13407566,0.14840154,-0.026471881,0.04219558,-0.043148752,0.06923052,0.012197716,-0.0090200165,-0.023391902,-0.023324216,-0.10540721,-0.06306347,-0.008372109,0.026936866,0.054253496,-0.037489336,-0.0060789147,-0.05401798,-0.07682481,0.023492279,-0.007722591,0.09915816,0.20426692,0.029787155,0.10426659,0.029881231,-0.09286746,0.007851825,-0.008914617,0.011828349,0.0057063503,-0.057645198,-0.08816108,0.062222954,0.06247732,0.000106596846,-0.043319494,0.021689318,-0.0010192792,0.023145655,0.12372524,0.11947026,-0.058953956,0.108105384,-0.02523271,-0.09228833,0.057398472,0.00083896896,-0.14700638,0.0027168505,0.048692595,0.0025311974,-0.0044074007,0.09211023,-0.07673938,-0.025903953,0.062234968,-0.047209483,-0.00012735397,-0.039097574,0.028522113,0.007222779,0.0164806,-0.0014352575,-0.030512907,-0.039335847,-0.05799796,-0.02400465,0.009408822,-0.047773328,-0.03599628,-0.06339185,-0.061150033,-0.11433756,-0.0029280907,0.066925384,-0.014193788,-0.0214316,-0.058754865,-0.017358452,0.038336743,0.026718887,0.07175072,-0.027312258,0.0072360775,0.043820757,0.051995285,0.008440494,-0.04820561,-0.050696995,-0.015811248,-0.08012229,0.0015607466,-0.018649762,-0.002181029,-0.014960341,0.03193225,-0.007014507,0.00374675,0.01298185,0.02639664,-0.013653177,0.05254174,0.023243802,0.04995128,-0.010400783,0.014926028,-0.017895747,0.0483919,-0.019059304,-0.008992395,-0.027272418,-0.04657665,-0.012533916,0.0005973816,0.014205355,0.06421845,0.061062243,0.023769038,0.013839801,-0.008949694,-0.016946519,-0.020198286,0.08391057,0.055959504,0.028957807,-0.019124277,0.014533291,-0.010090678,-0.0398446,-0.009312873,-0.025383873,-0.016004477,0.09112077,-0.01683657,-0.012696917,0.03697555,-0.03129063,0.005066667,-0.030887883,0.022602221,-0.0085953325,0.021369813,0.019867273,-0.032376193,-0.05471578,0.046910226,-0.022664312,0.019088196,-0.031719133,0.023460334,-0.0045088115,-0.027881116,-0.020635754,-0.022728715,0.008188916,0.013080126,-0.01540009,-0.032055933,0.04376706,-0.013624844,0.012087797,0.0063683116,-0.025224118,-0.014972432,-0.03976196,0.012064637,0.01483894,0.037773766,-0.046969056,-0.01118994,0.046456233,0.0060383477,-0.02820153,0.040345903,250000.0,210000.0
0.40711892,-0.16805035,0.09799732,0.09822462,-0.09435229,-0.12048306,0.15951152,-0.053363245,0.06108071,-0.14547092,-0.05753815,0.06551434,0.031876512,0.05458802,0.1250714,0.042362347,-0.10094226,0.07228495,-0.045745265,-0.008702913,0.055275757,0.11977093,0.0386543,0.07978553,0.12846342,0.021829305,-0.040165517,-0.051162176,-0.05609523,-0.05209543,-0.003309884,0.08142734,-0.10302248,0.05042478,0.068022445,0.018598214,0.058780536,-0.0664997,-0.00847485,-0.013385009,0.05365609,-0.005848745,-0.04326951,-0.094204895,0.03501736,-0.0024559323,0.08404938,0.07071759,-0.016609287,-4.100509e-05,0.06378209,0.023375088,-0.022971965,-0.019980839,-0.1218301,-0.022466436,0.0492604,-0.01577783,0.030636165,0.043936256,0.07318949,0.005284406,0.07186052,0.12840685,0.03575528,0.005236198,0.04684278,-0.035467245,-0.007876104,0.10633149,0.08714275,-0.13647754,0.0051643094,0.0041071526,0.05848271,-0.091708854,0.01851611,-0.013495973,-0.020028815,0.011143007,0.033012226,-0.07728376,-0.009787833,0.077322476,0.0649117,0.025740396,0.040767632,0.022248488,-0.031857632,0.12085402,-0.01384013,-0.0704852,-0.017326202,0.01802243,0.0076647904,0.110379666,-0.011695336,-0.016379535,0.00013733197,-0.033753887,0.038651615,0.019337377,0.07273139,-0.023793546,0.016437978,-0.04074667,0.06731202,-0.037423976,-0.024358993,-0.016408829,0.036970366,-0.035714336,-0.05802589,0.07083377,0.002739048,0.0068742023,0.045387644,-0.038345374,-0.024502305,0.045160633,-0.019767903,-0.028296243,0.06343356,-0.0441702,-0.039849184,0.032105647,-0.011137285,-0.03599252,0.08323791,0.0141340885,0.0650548,0.012931121,-0.027981358,0.0045238095,-0.08593285,0.039579354,6.6833585e-05,-0.06593801,0.019015716,-0.022160517,0.02753132,0.050239477,-0.06876738,0.010905914,0.012339383,0.03736309,0.09148942,-0.028058656,0.019637993,0.041912,-0.017027207,-0.028709358,0.027504189,-0.018985484,-0.07664581,0.032998722,-0.03357149,-0.045278605,0.009624333,-0.01227099,0.009929389,0.032052338,0.017559618,-0.014673667,0.056185648,0.021968331,-0.019666338,0.03312311,0.0034221339,-0.0016510941,0.018471006,0.031105196,-0.047455512,0.001092795,-0.048299663,0.025185913,0.0006018323,-0.02561743,0.026049148,0.011934182,0.009707633,0.043512367,0.017365247,119553.0,85147.0
0.42763743,-0.19524164,-0.038552854,-0.048975825,-0.017542336,0.069793455,0.009930208,-0.028035492,-0.025064532,-0.13489491,0.004922551,0.12377294,-0.07822996,0.06604373,-0.07276085,0.13485679,-0.06168752,-0.042575974,-0.04851772,0.16789116,0.21709812,0.040875077,-0.026167266,0.009015367,-0.040073738,0.13397273,-0.0053116027,0.070462905,-0.01592899,-0.022281544,0.002556718,0.14621341,0.13507499,0.095075026,-0.12867503,0.009162482,-0.03887525,-0.045843937,0.11983311,-0.13894188,-0.13101187,0.08288697,-0.011807021,0.03776003,0.16435319,0.011597648,0.028289882,0.026474822,-0.017336456,-0.03161581,0.033055272,-0.005740541,-0.00826975,0.091290444,-0.008454502,0.016262282,-0.111880034,-0.065767206,0.025535366,0.0071377186,0.023925629,-0.049025,-0.034263033,-0.018108388,-0.054936618,-0.006886353,0.03959604,0.05201976,0.03341328,0.03339472,-0.024972571,-0.026955264,0.039421275,-0.08671293,-0.049972627,-0.029188376,0.024022283,0.017355485,-0.0008467175,-0.0024301803,-0.04036333,-0.03280475,0.075366706,-0.045176614,0.01253574,-0.021885544,-0.03737865,-0.012391118,0.042224452,0.0018429033,0.028628996,0.059330523,0.014113184,-0.068493314,0.038404293,0.060421728,-0.028629228,-0.016113315,0.018228931,-0.025220776,-0.031019598,-0.016746337,-0.028172972,0.013511931,-0.013935912,-0.029700128,0.02367123,0.016904013,-0.025222693,-0.015758298,-0.06731009,0.037194476,0.022987595,0.012992721,0.008780014,-0.0012124898,-0.025533121,-0.0052663363,-0.038369585,0.0136311,-0.03277506,-0.003804901,0.04781478,-0.043454107,-0.02045513,-0.050430827,-0.025465287,0.0021348314,-0.012003395,0.026532011,-0.024783628,-0.034575786,0.0011153914,-0.030312147,0.048747983,0.033608187,-0.01833909,-0.028560476,-0.013218646,-0.009495646,-0.008051334,-0.025818698,-0.014448252,0.016893804,0.03205958,-0.022585487,-0.004551558,0.017995397,-0.020911021,0.0012481216,0.014644614,0.01343848,-0.0042239428,0.01053577,0.026863836,-0.013525706,0.004530783,0.043289844,-0.0016767291,-0.016068552,0.0075183515,-0.00941002,0.009386503,-0.007496166,0.021202883,0.0042810286,-0.004069542,-0.0002525697,-0.013563181,-0.0013105853,0.032998383,-0.006814761,0.0071341535,0.01796836,0.0027057542,-0.015891813,-0.022510942,0.0057270126,-0.033650868,-0.0011909369,-0.01892135,-0.00073194125,-0.010701462,75000.0,65000.0
0.035307508,0.0562148,0.10009492,0.26559013,0.025697792,-0.06306598,0.03588231,0.1927398,0.0031518429,0.014705778,0.07522458,0.04466491,0.046394847,0.103916064,-0.0278401,0.13999204,0.064012505,-0.05500017,0.11415494,0.14158992,-0.10908473,-0.09244271,-0.11162766,0.019682365,-0.14479136,-0.036424335,-0.09448849,-0.06839982,-0.1716803,-0.13708527,0.06687775,0.08513891,-0.019834265,-0.014326955,0.03893935,0.01885794,0.06839331,-0.02162965,0.062184457,0.03206611,0.02721179,0.046820927,-0.02108174,0.06765433,0.102166414,0.099297285,-0.00282043,0.054353315,-0.09641343,0.022721725,-0.004207711,-0.0516765,0.017591735,-0.10749204,-0.026950993,-0.035060637,0.052901354,0.04655446,0.016263455,0.022378942,-0.059825514,-0.035185773,0.06797412,-0.024772147,0.025234355,0.058802105,0.04007899,0.022155752,0.044802018,-0.0031478915,0.0076235966,-0.040258896,-0.022469226,0.0622021,-0.03526239,-0.022564717,0.06902764,-0.020371601,-0.02556108,0.02835774,-0.041480128,0.014447954,-0.009152378,0.04012337,-0.061832283,-0.030571964,0.04078144,-0.057511393,0.0089977505,-0.09423487,-0.01590058,-0.029886683,-0.01740183,-0.031494994,-0.026752675,-0.008252277,0.016685713,-0.015347431,-0.082045384,-0.05381796,-0.03513479,0.006515169,0.018170092,0.04575625,-0.038627636,-0.027551234,0.012008821,-0.0691271,0.021733072,-0.039077856,-0.028908847,0.023376506,-0.03630459,0.063322276,-0.03715698,0.014476507,0.069590434,-0.033328407,-0.041083306,0.037948813,0.019194044,0.0046576713,0.014145306,0.022462748,0.03922658,0.023253227,0.0062828287,-0.020163374,0.0032029538,0.006747441,0.0020183907,-0.010743272,-0.01809551,0.08364574,0.019884596,0.006676662,0.022619251,0.012049177,-0.014909494,0.0021557822,-0.047205858,-0.002697201,-0.013753533,0.010335631,0.02723291,0.012446748,-0.0295547,-0.020242477,-0.00063594064,0.033258893,0.033634014,0.012699983,0.022900904,-0.014087731,-0.023630733,0.0072504506,0.0054342453,-0.02250527,-0.0390473,0.016004268,0.017202273,-0.041958142,0.010513627,-0.01506033,-0.04070675,0.0014276073,0.0022920636,-0.00025411206,0.021430153,-0.00608146,-0.020824825,0.014346795,-0.012378328,0.0057111494,0.01663037,0.011507788,-0.004734572,-0.0013931424,-0.037433993,0.040432453,-0.0022845475,-0.018435983,0.020285867,65000.0,60000.0
-0.028133908,0.3086841,-0.07042051,-0.076222084,0.19225293,-0.02144821,-0.12529148,-0.16603716,0.1471588,-0.14421023,-0.008111382,-0.009424052,0.058702007,-0.054831397,0.15614331,0.06766089,-0.05137983,-0.22670713,0.033325482,-0.015869489,0.10847152,-0.03787886,-0.06871715,0.13498387,0.05121685,-0.04481729,-0.017818028,-0.020133147,0.054331787,-0.10058671,0.0508977,0.03619663,-0.09519404,0.035063807,0.039637957,0.013423647,-0.02163414,0.112327404,0.00022104091,0.017049415,0.04293965,-0.013508271,-0.040865164,0.061808806,0.11664203,-0.04656579,-0.06315526,0.06732433,0.004952988,0.090477,0.05977045,0.022200508,0.07495191,-0.09316551,-0.014523275,-0.031109715,-0.026218057,-0.020441752,0.06797423,-0.0074570817,-0.053877473,-0.0481488,0.05578289,0.040601965,0.06998051,-0.06046353,-0.083788425,-0.0014438006,-0.055293668,-0.11331707,-0.020054022,-0.041841287,-0.06941812,0.022033744,-0.055846855,-0.02462492,0.003991043,-0.028361073,0.055360857,0.024918921,-0.0059198895,-0.02245666,0.028283983,0.0056541543,-0.029940018,0.029616505,-0.09713505,0.037052933,-0.004794363,0.05859419,0.048471402,0.031096004,0.020154854,0.021238932,-0.011331894,0.0136287585,0.0009921233,0.008843872,-0.06744189,0.03199562,0.017778773,0.029275985,0.031525068,0.016366357,-0.023757016,0.025505248,-0.016178707,0.011696664,0.07504105,0.052180134,-0.002805512,-0.028307727,-0.01895989,-0.038843185,0.034249287,0.008303296,0.013520791,0.010497911,-0.034880023,-0.020000026,0.031017534,-0.035305843,-0.0029855713,-0.046808973,-0.00058410707,-0.0046568727,-0.042078447,0.012601169,-0.01301602,0.016553678,-0.03373579,-0.013084128,-0.003530005,-0.024496071,0.006642064,-0.0071856054,-0.0048033944,-0.01164985,-0.043345157,0.0021038726,0.030776652,-0.03140752,0.047620025,0.064133026,0.016598107,-0.031721298,-0.0018288745,0.011927587,-0.015452006,-0.015062059,0.0052287634,0.026585529,-0.0042414665,-0.0039260304,0.03168299,0.026221968,0.023105368,-0.054351684,0.04198622,0.05507184,-0.007837986,-0.007223274,-0.012009476,-0.008886985,0.016449677,0.0022660298,-0.018504381,0.04218167,-0.008108323,-0.0291626,-0.012411038,0.01899788,-0.028108161,0.0075748987,-0.025990268,0.024846327,-0.0056739966,-0.010360163,-0.027661735,-0.0021007294,-0.012745392,0.032248177,-0.009771346,115000.0,100000.0
0.10770234,0.058513094,-0.11467476,0.059836045,-0.21437481,0.18590745,0.043922767,-0.14267614,-0.09867101,-0.15422705,-0.11119236,-0.15017337,-0.03549672,-0.10933551,0.010881265,0.17236088,0.03870813,-0.0175338,-0.04176391,-0.095002025,-0.12997824,-0.050122466,-0.105490185,0.094392575,-0.027868954,-0.041622426,0.041633736,-0.03963667,0.0989087,0.012883869,-0.05595454,0.07020278,-0.011212609,0.08276503,0.06301288,-0.048990414,0.02199505,0.11743986,-0.026801229,-0.1733158,0.03489836,-0.05064571,0.055120103,0.052774765,0.098481014,0.041778818,-0.05115544,-0.1072608,0.08781648,0.025451222,-0.076820984,-0.03267871,0.049826533,0.1396622,-0.008654324,-0.042493764,0.003675328,-0.021142038,-0.09170716,0.0010180256,0.02745836,-0.019251829,0.00092813506,-0.00734533,-0.074194156,-0.040253602,-0.06890796,-0.019730337,-0.03714165,0.04335486,-0.014477458,0.019687103,0.073604554,0.0013430553,0.012534673,-0.011873027,-0.020643765,0.06593091,-0.05297682,0.024598869,0.061368354,0.02216897,0.08618328,-0.01716669,-0.059083752,-0.06302492,-0.0052418723,0.0047118478,-0.010174809,0.0050187977,0.006091415,-0.009537692,-0.013579591,0.080877155,-0.030467106,-0.031174002,0.051159292,-0.04408814,0.07288793,0.01911301,-0.03304739,0.035078727,-0.0072868066,-0.033875275,0.0361429,-0.022212965,-0.029920442,-0.019997114,0.0118369125,0.031517964,-0.017912127,0.016135043,-0.044851396,0.042883724,-0.00626181,-0.047231544,0.06559215,0.0077917376,0.0145602785,-0.01113497,-0.00034902157,-0.06629174,0.02481195,-0.07038292,0.032326408,0.024454482,0.005277554,0.011907425,-0.060586646,0.033301666,0.07263084,-2.534799e-05,0.0012970213,-0.025678586,-0.005989061,0.0001807912,-0.017989771,-0.007390431,-0.041238055,-0.004672048,-0.027472258,0.020250168,0.040226772,0.018297354,0.03347803,0.009085609,-0.013513434,-0.005110054,-0.009296261,0.025242407,-0.018671945,0.03585857,-0.021398194,-0.0018064803,-0.0146488,0.021532862,-0.015577746,-0.030853286,0.038147356,0.03819374,-0.039567497,0.00018485267,0.050319124,0.010351719,0.00687394,0.041021626,0.009034504,0.004211658,0.0073333834,-0.014898049,0.009808199,-0.03872007,-0.022488628,-0.044523515,0.005665338,0.013574781,-0.01597363,-0.054777004,-0.019533552,-0.025085269,-0.0033868554,0.036380563,-0.004386217,80000.0,70000.0
0.3927751,0.13228272,-0.11997095,0.030565854,-0.12334204,0.08299539,-0.056688722,0.039902948,-0.027984904,0.05551971,-0.0056847413,0.11209219,-0.23221771,0.019096639,0.068544395,-0.08629849,0.026684482,0.1052185,0.06352941,0.015486069,0.048876528,-0.043869007,0.09936728,0.0024805118,-0.035668697,0.026241113,-0.022609428,0.0060015037,-0.0436572,0.008386634,0.09895625,-0.02654468,0.013431789,0.0022551015,-0.06647609,0.01971018,0.013262031,-0.018380718,0.020208938,-0.01827882,-0.10107017,0.119702846,-0.015338611,-0.034508288,0.044757623,0.12568758,0.07823664,-0.044495758,0.08911461,-0.015286053,0.031014727,-0.024230145,0.11349622,-0.004193954,-0.032379795,-0.007900632,-0.069496155,-0.01474567,-0.040834937,0.043465234,-0.036672834,-0.04121996,-0.039979026,-0.050492566,-0.0072167497,0.029654548,0.058599737,0.0102443285,0.040697288,0.06805538,-0.0053788936,-0.013381362,0.0057318257,-0.022174697,-0.019043047,-0.040904272,-0.033726174,-0.06363529,0.015720692,-0.025622569,0.0085251,-0.08669657,0.014618725,-0.009286,-0.010540772,-0.034393173,-0.0019155043,0.012500281,0.0023937435,0.0070686648,0.0017154221,-0.022696473,0.051064476,-0.085207954,0.011532701,0.028888272,-0.02111513,-0.018552396,-0.08513917,-0.055652764,0.027359214,-0.022210155,0.014964973,0.0046249507,0.031163927,0.021745602,0.03514847,0.01204938,0.031048551,0.0070474795,-0.044479538,0.059021812,0.050388496,0.016726729,0.0035992577,0.010894791,0.022713657,-0.04687474,-0.06169245,-0.0042120847,-0.027591802,-0.01599494,0.018833073,-0.0072788917,0.0047539626,0.0042477776,-0.011959112,0.03532687,0.020170445,0.044857293,-0.020567715,0.03303046,0.019631965,0.007057325,0.05651202,0.019589532,-0.034387697,-0.0056579304,0.017740455,0.050294805,-0.008668541,-0.04371184,-0.0032958589,-0.027262872,-0.004343141,-0.004041259,0.009194778,0.04404734,-0.0070590987,0.03467237,-0.002134496,0.016980397,0.002112312,-0.0011426151,0.022318216,-0.0134609435,0.017547261,-0.007692066,0.0061752074,-0.013138865,-0.010360868,-0.014273503,0.021248557,0.011281378,-0.0017201474,-0.005749848,0.0092509715,-0.0039801025,0.010069496,0.0009685749,0.0173683,-0.0147842495,0.00674663,-0.013749426,-0.012114333,-0.028938964,-0.029242018,-0.021216845,0.0057240236,-0.031211171,-0.035830684,0.0021149837,0.008729061,95000.0,85000.0
-0.20657471,0.043750983,0.039990243,-0.17391881,0.019727783,-0.028162844,0.18628132,0.046544015,0.016370375,-0.06623127,0.08012627,-0.11175484,0.046211146,0.044941384,-0.17502204,-0.06704273,-0.10049046,-0.09317077,-0.0054504285,-0.0070885983,0.08044938,-0.13464819,-0.15592663,0.023520056,-0.0131032355,0.09121295,-0.006772439,0.040570863,-0.05095316,0.085119456,-0.03139649,0.06792697,0.0050445367,0.009098957,-0.09785975,0.02812855,-0.033134338,-0.09322193,0.14534424,0.054167867,-0.052688867,0.09121429,-0.0046851193,-0.08875791,0.08326961,-0.09427853,0.03186102,0.03506703,-0.09227891,0.0056919246,0.07070834,-0.04580214,-0.12226333,-0.09410401,-0.02649105,0.07225372,0.035377897,0.037628543,-0.044293016,0.07159085,-0.09956412,0.014793176,0.0011419713,0.02705658,0.0092890635,-0.040991716,0.011233378,-0.077452905,-0.004672141,-0.023003677,-0.0695166,-0.07963577,-0.022708522,-0.05430461,-0.015181796,-0.03747538,-0.05231812,-0.027456246,0.017565373,-0.018845806,0.038627118,0.059433453,-0.0370451,-0.034517396,0.072034,0.010301535,0.024477726,0.08731332,-0.04641661,-0.006300268,-0.13118626,0.0147119975,0.004306961,0.02214326,0.04943862,-0.009881302,-0.010778323,0.005822651,-0.025969084,-0.018625624,0.012262806,0.021224594,-0.030607633,-0.033278834,0.054746762,0.014225919,0.012288063,0.058903985,-0.050445314,0.048296314,0.021344988,-0.020441951,0.026221802,0.06899482,0.040442694,-0.017589174,-0.020076303,-0.025822321,0.0013879747,-0.022154005,0.025499973,-0.008410429,-0.08301535,-0.015707014,-0.015744992,-0.0055772974,0.03626111,0.0068103573,-0.058366362,-0.03241291,-0.005461871,0.020340515,-0.025484862,-0.019144434,-0.039865747,0.07110135,0.016692309,0.0065544196,0.032216948,-0.007363213,-0.033026937,-0.0390244,-0.016617654,0.044106014,0.014869498,0.0315654,-0.051751006,-0.02598062,0.006932882,0.020650335,-0.021088315,-0.029276147,0.03203621,0.05578022,0.03492877,0.013489582,0.011910849,0.025534887,-0.0106424205,0.037154432,0.030729452,0.07153328,-0.015176687,-0.011668632,0.0086313775,0.0279888,-0.018487664,-0.01546744,0.0017477536,0.014512819,0.031866074,0.0027500412,-0.018071739,0.004045812,-0.013660605,0.034518354,-0.0026982187,0.0023804829,-0.07275045,0.0021595915,-0.060155354,0.0031421187,0.0029888183,190000.0,161500.0
